Id,Label
5795,4
5796,8
5797,5
5798,4
5799,1
5800,4
5801,7
5802,7
5803,7
5804,7
5805,3
5806,8
5807,3
5808,2
5809,5
5810,0
5811,4
5812,9
5813,7
5814,8
5815,2
5816,6
5817,8
5818,9
5819,6
5820,3
5821,5
5822,5
5823,3
5824,7
5825,5
5826,6
5827,9
5828,8
5829,9
5830,5
5831,5
5832,6
5833,8
5834,9
5835,1
5836,3
5837,0
5838,2
5839,2
5840,8
5841,5
5842,8
5843,7
5844,8
5845,6
5846,2
5847,8
5848,7
5849,7
5850,1
5851,6
5852,3
5853,7
5854,7
5855,3
5856,1
5857,3
5858,0
5859,3
5860,0
5861,7
5862,1
5863,1
5864,8
5865,7
5866,7
5867,9
5868,2
5869,2
5870,5
5871,8
5872,5
5873,8
5874,6
5875,3
5876,6
5877,2
5878,7
5879,3
5880,5
5881,3
5882,2
5883,1
5884,8
5885,7
5886,4
5887,9
5888,4
5889,7
5890,0
5891,9
5892,1
5893,3
5894,8
5895,6
5896,4
5897,3
5898,0
5899,6
5900,6
5901,4
5902,7
5903,6
5904,6
5905,2
5906,3
5907,4
5908,9
5909,3
5910,1
5911,8
5912,8
5913,0
5914,0
5915,8
5916,3
5917,2
5918,1
5919,7
5920,5
5921,9
5922,0
5923,6
5924,9
5925,9
5926,6
5927,8
5928,6
5929,6
5930,6
5931,6
5932,5
5933,3
5934,2
5935,5
5936,3
5937,5
5938,3
5939,0
5940,0
5941,8
5942,0
5943,1
5944,2
5945,9
5946,9
5947,9
5948,3
5949,0
5950,2
5951,6
5952,4
5953,1
5954,2
5955,3
5956,1
5957,9
5958,4
5959,1
5960,2
5961,7
5962,7
5963,6
5964,9
5965,2
5966,5
5967,4
5968,6
5969,1
5970,6
5971,5
5972,6
5973,9
5974,2
5975,5
5976,9
5977,8
5978,5
5979,1
5980,3
5981,5
5982,0
5983,5
5984,0
5985,4
5986,0
5987,1
5988,1
5989,9
5990,2
5991,1
5992,6
5993,2
5994,3
5995,8
5996,8
5997,5
5998,1
5999,3
6000,3
6001,3
6002,6
6003,0
6004,4
6005,3
6006,4
6007,3
6008,9
6009,8
6010,1
6011,8
6012,3
6013,0
6014,7
6015,7
6016,2
6017,2
6018,4
6019,7
6020,4
6021,1
6022,6
6023,5
6024,1
6025,4
6026,2
6027,0
6028,0
6029,0
6030,9
6031,0
6032,1
6033,6
6034,3
6035,8
6036,7
6037,0
6038,1
6039,2
6040,2
6041,7
6042,8
6043,9
6044,8
6045,8
6046,4
6047,2
6048,0
6049,3
6050,7
6051,8
6052,7
6053,1
6054,0
6055,4
6056,0
6057,5
6058,7
6059,3
6060,7
6061,4
6062,4
6063,3
6064,1
6065,1
6066,0
6067,9
6068,7
6069,5
6070,4
6071,2
6072,2
6073,6
6074,6
6075,6
6076,0
6077,2
6078,1
6079,0
6080,5
6081,1
6082,8
6083,5
6084,4
6085,3
6086,8
6087,7
6088,5
6089,5
6090,1
6091,6
6092,1
6093,8
6094,9
6095,5
6096,7
6097,3
6098,1
6099,2
6100,0
6101,0
6102,2
6103,1
6104,6
6105,3
6106,9
6107,2
6108,6
6109,2
6110,4
6111,1
6112,6
6113,7
6114,5
6115,1
6116,5
6117,8
6118,9
6119,6
6120,2
6121,9
6122,6
6123,7
6124,3
6125,7
6126,8
6127,5
6128,5
6129,9
6130,1
6131,2
6132,2
6133,2
6134,6
6135,1
6136,9
6137,0
6138,1
6139,0
6140,2
6141,7
6142,0
6143,5
6144,8
6145,8
6146,4
6147,2
6148,7
6149,9
6150,0
6151,4
6152,3
6153,8
6154,1
6155,4
6156,7
6157,2
6158,1
6159,9
6160,6
6161,9
6162,1
6163,2
6164,3
6165,8
6166,2
6167,7
6168,1
6169,9
6170,4
6171,9
6172,3
6173,9
6174,8
6175,3
6176,8
6177,6
6178,8
6179,0
6180,8
6181,2
6182,1
6183,9
6184,9
6185,1
6186,4
6187,7
6188,7
6189,8
6190,9
6191,9
6192,0
6193,4
6194,9
6195,5
6196,1
6197,2
6198,8
6199,4
6200,0
6201,0
6202,7
6203,8
6204,5
6205,5
6206,8
6207,8
6208,8
6209,0
6210,8
6211,4
6212,4
6213,1
6214,4
6215,3
6216,9
6217,9
6218,9
6219,1
6220,9
6221,3
6222,5
6223,2
6224,9
6225,5
6226,8
6227,5
6228,9
6229,3
6230,1
6231,0
6232,6
6233,3
6234,7
6235,4
6236,7
6237,0
6238,7
6239,2
6240,0
6241,0
6242,9
6243,2
6244,9
6245,5
6246,9
6247,1
6248,9
6249,0
6250,6
6251,8
6252,6
6253,6
6254,3
6255,9
6256,0
6257,7
6258,0
6259,4
6260,4
6261,4
6262,1
6263,0
6264,6
6265,6
6266,0
6267,7
6268,7
6269,7
6270,9
6271,8
6272,1
6273,3
6274,6
6275,8
6276,0
6277,4
6278,7
6279,6
6280,6
6281,4
6282,9
6283,9
6284,5
6285,4
6286,4
6287,2
6288,3
6289,6
6290,9
6291,8
6292,4
6293,2
6294,9
6295,9
6296,4
6297,9
6298,3
6299,6
6300,9
6301,9
6302,0
6303,7
6304,2
6305,2
6306,2
6307,6
6308,6
6309,2
6310,2
6311,4
6312,5
6313,4
6314,1
6315,7
6316,2
6317,8
6318,0
6319,2
6320,8
6321,7
6322,4
6323,0
6324,6
6325,0
6326,4
6327,2
6328,6
6329,9
6330,0
6331,1
6332,4
6333,4
6334,1
6335,9
6336,1
6337,6
6338,3
6339,1
6340,0
6341,2
6342,1
6343,9
6344,5
6345,0
6346,4
6347,4
6348,9
6349,0
6350,5
6351,5
6352,4
6353,2
6354,4
6355,2
6356,0
6357,7
6358,5
6359,7
6360,3
6361,2
6362,4
6363,0
6364,4
6365,5
6366,1
6367,9
6368,2
6369,2
6370,9
6371,3
6372,0
6373,9
6374,1
6375,1
6376,7
6377,5
6378,2
6379,6
6380,2
6381,6
6382,5
6383,7
6384,8
6385,4
6386,6
6387,9
6388,6
6389,3
6390,1
6391,5
6392,4
6393,6
6394,8
6395,0
6396,9
6397,0
6398,6
6399,1
6400,8
6401,9
6402,8
6403,0
6404,8
6405,5
6406,0
6407,9
6408,5
6409,1
6410,1
6411,6
6412,4
6413,8
6414,5
6415,2
6416,4
6417,2
6418,1
6419,4
6420,1
6421,2
6422,5
6423,4
6424,5
6425,5
6426,7
6427,3
6428,3
6429,6
6430,9
6431,2
6432,9
6433,7
6434,4
6435,4
6436,7
6437,3
6438,4
6439,3
6440,9
6441,2
6442,1
6443,8
6444,3
6445,3
6446,7
6447,2
6448,3
6449,5
6450,0
6451,3
6452,8
6453,3
6454,0
6455,5
6456,0
6457,1
6458,9
6459,6
6460,5
6461,7
6462,9
6463,3
6464,1
6465,4
6466,2
6467,7
6468,7
6469,7
6470,8
6471,5
6472,9
6473,7
6474,5
6475,0
6476,4
6477,3
6478,0
6479,8
6480,5
6481,1
6482,9
6483,2
6484,8
6485,2
6486,5
6487,7
6488,1
6489,3
6490,7
6491,4
6492,2
6493,8
6494,3
6495,6
6496,7
6497,8
6498,0
6499,7
6500,2
6501,9
6502,7
6503,2
6504,7
6505,2
6506,7
6507,6
6508,8
6509,1
6510,8
6511,1
6512,6
6513,8
6514,3
6515,3
6516,1
6517,5
6518,3
6519,3
6520,1
6521,9
6522,8
6523,4
6524,1
6525,8
6526,0
6527,9
6528,6
6529,2
6530,0
6531,4
6532,2
6533,7
6534,9
6535,9
6536,3
6537,1
6538,9
6539,3
6540,0
6541,2
6542,1
6543,0
6544,6
6545,7
6546,1
6547,4
6548,3
6549,6
6550,4
6551,1
6552,2
6553,9
6554,8
6555,0
6556,7
6557,6
6558,9
6559,7
6560,2
6561,1
6562,8
6563,9
6564,3
6565,0
6566,1
6567,8
6568,7
6569,6
6570,3
6571,0
6572,4
6573,8
6574,5
6575,8
6576,8
6577,0
6578,3
6579,0
6580,6
6581,6
6582,3
6583,7
6584,1
6585,7
6586,9
6587,2
6588,2
6589,3
6590,9
6591,3
6592,9
6593,3
6594,6
6595,6
6596,0
6597,1
6598,3
6599,5
6600,3
6601,3
6602,8
6603,6
6604,6
6605,1
6606,3
6607,5
6608,6
6609,0
6610,5
6611,3
6612,2
6613,6
6614,9
6615,5
6616,8
6617,7
6618,7
6619,2
6620,5
6621,1
6622,6
6623,4
6624,5
6625,7
6626,3
6627,7
6628,0
6629,6
6630,2
6631,2
6632,5
6633,7
6634,8
6635,7
6636,8
6637,5
6638,8
6639,3
6640,2
6641,8
6642,1
6643,7
6644,7
6645,1
6646,5
6647,3
6648,1
6649,9
6650,2
6651,7
6652,1
6653,0
6654,2
6655,6
6656,3
6657,1
6658,3
6659,7
6660,4
6661,7
6662,8
6663,7
6664,7
6665,9
6666,5
6667,1
6668,8
6669,4
6670,8
6671,0
6672,3
6673,6
6674,9
6675,7
6676,6
6677,9
6678,0
6679,3
6680,8
6681,6
6682,5
6683,5
6684,1
6685,0
6686,0
6687,0
6688,5
6689,5
6690,9
6691,2
6692,3
6693,0
6694,8
6695,2
6696,8
6697,2
6698,1
6699,3
6700,0
6701,7
6702,5
6703,7
6704,0
6705,9
6706,7
6707,5
6708,0
6709,3
6710,5
6711,8
6712,4
6713,7
6714,0
6715,3
6716,3
6717,4
6718,8
6719,1
6720,2
6721,8
6722,5
6723,4
6724,1
6725,6
6726,7
6727,6
6728,1
6729,0
6730,8
6731,6
6732,8
6733,1
6734,7
6735,0
6736,8
6737,3
6738,9
6739,7
6740,7
6741,3
6742,1
6743,7
6744,3
6745,9
6746,5
6747,9
6748,1
6749,3
6750,8
6751,1
6752,7
6753,1
6754,0
6755,2
6756,7
6757,9
6758,0
6759,2
6760,8
6761,5
6762,1
6763,1
6764,0
6765,2
6766,8
6767,7
6768,5
6769,9
6770,1
6771,3
6772,2
6773,3
6774,2
6775,6
6776,5
6777,1
6778,2
6779,6
6780,3
6781,2
6782,0
6783,8
6784,8
6785,2
6786,8
6787,3
6788,1
6789,3
6790,0
6791,8
6792,3
6793,4
6794,2
6795,0
6796,3
6797,0
6798,0
6799,2
6800,9
6801,3
6802,6
6803,5
6804,3
6805,9
6806,6
6807,1
6808,1
6809,2
6810,2
6811,1
6812,3
6813,3
6814,3
6815,2
6816,4
6817,5
6818,6
6819,9
6820,7
6821,4
6822,0
6823,1
6824,4
6825,9
6826,1
6827,8
6828,9
6829,2
6830,4
6831,6
6832,5
6833,9
6834,5
6835,7
6836,1
6837,1
6838,6
6839,7
6840,1
6841,1
6842,1
6843,1
6844,5
6845,3
6846,4
6847,6
6848,6
6849,4
6850,8
6851,3
6852,7
6853,7
6854,4
6855,9
6856,6
6857,5
6858,3
6859,6
6860,5
6861,9
6862,0
6863,4
6864,5
6865,0
6866,2
6867,8
6868,9
6869,6
6870,8
6871,0
6872,9
6873,5
6874,6
6875,2
6876,4
6877,1
6878,8
6879,4
6880,3
6881,2
6882,8
6883,7
6884,7
6885,4
6886,0
6887,5
6888,9
6889,4
6890,7
6891,6
6892,7
6893,9
6894,1
6895,1
6896,1
6897,7
6898,9
6899,4
6900,6
6901,0
6902,5
6903,0
6904,4
6905,2
6906,4
6907,7
6908,5
6909,5
6910,2
6911,0
6912,1
6913,0
6914,6
6915,1
6916,0
6917,4
6918,0
6919,1
6920,1
6921,6
6922,2
6923,2
6924,5
6925,5
6926,9
6927,7
6928,5
6929,1
6930,6
6931,4
6932,7
6933,7
6934,0
6935,5
6936,7
6937,3
6938,3
6939,4
6940,3
6941,4
6942,5
6943,9
6944,3
6945,7
6946,6
6947,0
6948,6
6949,7
6950,5
6951,2
6952,5
6953,4
6954,7
6955,9
6956,0
6957,8
6958,3
6959,3
6960,7
6961,7
6962,1
6963,6
6964,3
6965,1
6966,1
6967,4
6968,4
6969,0
6970,4
6971,5
6972,0
6973,6
6974,3
6975,9
6976,6
6977,4
6978,7
6979,2
6980,3
6981,1
6982,0
6983,3
6984,7
6985,3
6986,2
6987,3
6988,2
6989,4
6990,8
6991,3
6992,3
6993,4
6994,0
6995,9
6996,8
6997,4
6998,2
6999,6
7000,9
7001,7
7002,2
7003,1
7004,5
7005,6
7006,8
7007,6
7008,5
7009,8
7010,1
7011,5
7012,7
7013,1
7014,9
7015,8
7016,0
7017,6
7018,0
7019,0
7020,6
7021,0
7022,2
7023,3
7024,2
7025,0
7026,5
7027,5
7028,0
7029,7
7030,1
7031,6
7032,3
7033,0
7034,8
7035,2
7036,1
7037,7
7038,9
7039,4
7040,7
7041,1
7042,7
7043,1
7044,4
7045,4
7046,7
7047,7
7048,4
7049,5
7050,3
7051,7
7052,3
7053,1
7054,2
7055,8
7056,2
7057,2
7058,2
7059,7
7060,4
7061,1
7062,8
7063,1
7064,8
7065,5
7066,4
7067,7
7068,2
7069,2
7070,1
7071,3
7072,0
7073,9
7074,5
7075,6
7076,3
7077,3
7078,4
7079,5
7080,0
7081,8
7082,0
7083,0
7084,7
7085,2
7086,6
7087,7
7088,1
7089,5
7090,0
7091,9
7092,7
7093,0
7094,9
7095,4
7096,4
7097,8
7098,0
7099,2
7100,2
7101,6
7102,2
7103,3
7104,6
7105,6
7106,5
7107,3
7108,6
7109,7
7110,2
7111,8
7112,9
7113,0
7114,6
7115,9
7116,1
7117,1
7118,3
7119,0
7120,2
7121,4
7122,5
7123,0
7124,8
7125,4
7126,0
7127,2
7128,0
7129,6
7130,2
7131,9
7132,8
7133,1
7134,3
7135,3
7136,4
7137,0
7138,2
7139,3
7140,3
7141,6
7142,1
7143,3
7144,9
7145,3
7146,6
7147,8
7148,6
7149,8
7150,2
7151,8
7152,1
7153,3
7154,5
7155,9
7156,8
7157,0
7158,3
7159,9
7160,0
7161,2
7162,8
7163,4
7164,6
7165,8
7166,7
7167,5
7168,2
7169,5
7170,0
7171,3
7172,2
7173,6
7174,8
7175,3
7176,0
7177,2
7178,0
7179,7
7180,6
7181,6
7182,7
7183,2
7184,9
7185,6
7186,7
7187,0
7188,4
7189,6
7190,2
7191,3
7192,3
7193,0
7194,1
7195,2
7196,7
7197,2
7198,2
7199,0
7200,9
7201,5
7202,0
7203,1
7204,0
7205,8
7206,9
7207,1
7208,5
7209,1
7210,4
7211,6
7212,9
7213,3
7214,7
7215,3
7216,0
7217,4
7218,2
7219,2
7220,8
7221,9
7222,0
7223,9
7224,2
7225,0
7226,1
7227,1
7228,5
7229,0
7230,3
7231,7
7232,7
7233,7
7234,9
7235,6
7236,4
7237,1
7238,5
7239,3
7240,6
7241,6
7242,0
7243,8
7244,1
7245,7
7246,2
7247,8
7248,7
7249,4
7250,4
7251,0
7252,1
7253,9
7254,3
7255,1
7256,6
7257,5
7258,7
7259,4
7260,3
7261,9
7262,3
7263,9
7264,2
7265,1
7266,8
7267,7
7268,7
7269,6
7270,9
7271,8
7272,2
7273,2
7274,6
7275,0
7276,5
7277,9
7278,4
7279,3
7280,9
7281,1
7282,5
7283,1
7284,7
7285,5
7286,0
7287,6
7288,2
7289,2
7290,5
7291,3
7292,8
7293,3
7294,3
7295,6
7296,1
7297,7
7298,4
7299,2
7300,9
7301,4
7302,6
7303,5
7304,0
7305,6
7306,5
7307,9
7308,6
7309,4
7310,8
7311,4
7312,0
7313,5
7314,5
7315,6
7316,8
7317,0
7318,2
7319,4
7320,0
7321,7
7322,4
7323,1
7324,4
7325,6
7326,9
7327,0
7328,6
7329,8
7330,5
7331,7
7332,5
7333,1
7334,0
7335,3
7336,9
7337,7
7338,2
7339,3
7340,3
7341,5
7342,5
7343,4
7344,1
7345,7
7346,4
7347,5
7348,9
7349,0
7350,6
7351,4
7352,7
7353,7
7354,5
7355,2
7356,0
7357,3
7358,6
7359,0
7360,3
7361,1
7362,7
7363,9
7364,4
7365,9
7366,6
7367,8
7368,2
7369,5
7370,7
7371,2
7372,7
7373,4
7374,4
7375,8
7376,3
7377,8
7378,0
7379,2
7380,7
7381,3
7382,1
7383,5
7384,8
7385,0
7386,6
7387,1
7388,3
7389,7
7390,5
7391,6
7392,7
7393,9
7394,0
7395,2
7396,7
7397,9
7398,5
7399,6
7400,4
7401,6
7402,0
7403,9
7404,1
7405,4
7406,7
7407,4
7408,3
7409,5
7410,5
7411,1
7412,5
7413,1
7414,8
7415,5
7416,1
7417,6
7418,4
7419,1
7420,2
7421,1
7422,7
7423,6
7424,4
7425,2
7426,6
7427,0
7428,5
7429,2
7430,3
7431,3
7432,0
7433,7
7434,0
7435,7
7436,8
7437,1
7438,4
7439,0
7440,8
7441,6
7442,1
7443,3
7444,2
7445,1
7446,9
7447,4
7448,1
7449,6
7450,7
7451,1
7452,5
7453,2
7454,5
7455,5
7456,2
7457,1
7458,1
7459,6
7460,6
7461,3
7462,0
7463,6
7464,4
7465,3
7466,9
7467,5
7468,4
7469,4
7470,9
7471,4
7472,0
7473,6
7474,2
7475,1
7476,0
7477,5
7478,0
7479,8
7480,6
7481,4
7482,4
7483,5
7484,0
7485,6
7486,7
7487,1
7488,4
7489,0
7490,1
7491,7
7492,4
7493,2
7494,7
7495,2
7496,2
7497,4
7498,4
7499,5
7500,0
7501,6
7502,8
7503,4
7504,7
7505,0
7506,9
7507,4
7508,2
7509,3
7510,8
7511,4
7512,4
7513,4
7514,5
7515,5
7516,1
7517,3
7518,9
7519,4
7520,7
7521,6
7522,2
7523,2
7524,2
7525,2
7526,1
7527,0
7528,7
7529,1
7530,3
7531,9
7532,7
7533,0
7534,5
7535,5
7536,7
7537,4
7538,3
7539,4
7540,6
7541,3
7542,3
7543,5
7544,0
7545,6
7546,2
7547,4
7548,9
7549,6
7550,7
7551,4
7552,0
7553,9
7554,5
7555,9
7556,1
7557,0
7558,6
7559,8
7560,4
7561,2
7562,8
7563,7
7564,6
7565,7
7566,5
7567,5
7568,9
7569,0
7570,8
7571,6
7572,2
7573,1
7574,4
7575,2
7576,8
7577,3
7578,9
7579,9
7580,7
7581,2
7582,0
7583,3
7584,9
7585,5
7586,4
7587,8
7588,3
7589,5
7590,6
7591,3
7592,6
7593,1
7594,6
7595,7
7596,9
7597,0
7598,1
7599,4
7600,1
7601,1
7602,7
7603,6
7604,1
7605,7
7606,1
7607,1
7608,7
7609,6
7610,7
7611,8
7612,6
7613,9
7614,0
7615,3
7616,2
7617,7
7618,0
7619,2
7620,8
7621,3
7622,6
7623,2
7624,7
7625,8
7626,2
7627,0
7628,0
7629,3
7630,2
7631,4
7632,6
7633,4
7634,1
7635,1
7636,7
7637,2
7638,8
7639,0
7640,0
7641,1
7642,6
7643,8
7644,3
7645,4
7646,4
7647,5
7648,7
7649,3
7650,6
7651,6
7652,1
7653,5
7654,6
7655,6
7656,6
7657,5
7658,8
7659,4
7660,8
7661,1
7662,6
7663,1
7664,7
7665,9
7666,5
7667,5
7668,8
7669,3
7670,8
7671,9
7672,5
7673,4
7674,0
7675,5
7676,9
7677,2
7678,4
7679,2
7680,1
7681,9
7682,0
7683,0
7684,7
7685,4
7686,8
7687,5
7688,5
7689,9
7690,7
7691,5
7692,9
7693,5
7694,5
7695,3
7696,9
7697,7
7698,2
7699,6
7700,7
7701,8
7702,6
7703,1
7704,3
7705,6
7706,8
7707,0
7708,5
7709,3
7710,8
7711,8
7712,4
7713,5
7714,5
7715,1
7716,5
7717,6
7718,9
7719,4
7720,1
7721,2
7722,7
7723,6
7724,0
7725,6
7726,4
7727,9
7728,8
7729,9
7730,5
7731,5
7732,0
7733,2
7734,1
7735,6
7736,6
7737,2
7738,2
7739,4
7740,0
7741,3
7742,2
7743,7
7744,1
7745,9
7746,4
7747,3
7748,0
7749,8
7750,7
7751,2
7752,2
7753,5
7754,3
7755,1
7756,2
7757,5
7758,7
7759,0
7760,6
7761,7
7762,2
7763,1
7764,7
7765,4
7766,9
7767,9
7768,6
7769,0
7770,6
7771,8
7772,9
7773,1
7774,1
7775,0
7776,4
7777,4
7778,8
7779,0
7780,6
7781,4
7782,7
7783,3
7784,5
7785,0
7786,5
7787,1
7788,1
7789,9
7790,8
7791,5
7792,1
7793,3
7794,8
7795,5
7796,5
7797,9
7798,9
7799,1
7800,3
7801,5
7802,8
7803,0
7804,1
7805,0
7806,5
7807,2
7808,4
7809,3
7810,9
7811,7
7812,6
7813,9
7814,4
7815,0
7816,4
7817,4
7818,8
7819,5
7820,4
7821,7
7822,6
7823,3
7824,5
7825,2
7826,3
7827,2
7828,7
7829,3
7830,2
7831,3
7832,5
7833,6
7834,5
7835,4
7836,7
7837,3
7838,4
7839,6
7840,4
7841,3
7842,4
7843,1
7844,8
7845,6
7846,6
7847,6
7848,2
7849,5
7850,2
7851,6
7852,1
7853,0
7854,1
7855,1
7856,0
7857,8
7858,1
7859,6
7860,6
7861,7
7862,1
7863,3
7864,1
7865,3
7866,5
7867,9
7868,8
7869,3
7870,6
7871,6
7872,7
7873,8
7874,4
7875,3
7876,5
7877,8
7878,3
7879,3
7880,2
7881,6
7882,5
7883,7
7884,4
7885,2
7886,6
7887,4
7888,8
7889,6
7890,6
7891,1
7892,3
7893,0
7894,8
7895,8
7896,3
7897,7
7898,5
7899,5
7900,7
7901,3
7902,8
7903,5
7904,2
7905,1
7906,2
7907,7
7908,1
7909,5
7910,4
7911,3
7912,4
7913,7
7914,4
7915,7
7916,3
7917,0
7918,7
7919,5
7920,9
7921,8
7922,8
7923,4
7924,9
7925,8
7926,9
7927,9
7928,4
7929,2
7930,1
7931,6
7932,0
7933,6
7934,3
7935,6
7936,5
7937,8
7938,1
7939,7
7940,0
7941,0
7942,8
7943,3
7944,7
7945,9
7946,7
7947,7
7948,6
7949,4
7950,2
7951,8
7952,0
7953,0
7954,8
7955,9
7956,3
7957,3
7958,3
7959,6
7960,2
7961,7
7962,3
7963,2
7964,5
7965,0
7966,7
7967,6
7968,2
7969,9
7970,9
7971,8
7972,9
7973,4
7974,1
7975,3
7976,7
7977,5
7978,8
7979,3
7980,9
7981,6
7982,4
7983,8
7984,8
7985,6
7986,2
7987,7
7988,4
7989,9
7990,2
7991,9
7992,2
7993,8
7994,2
7995,8
7996,2
7997,9
7998,7
7999,8
8000,1
8001,5
8002,4
8003,5
8004,8
8005,2
8006,8
8007,6
8008,8
8009,0
8010,8
8011,9
8012,1
8013,2
8014,9
8015,0
8016,0
8017,7
8018,0
8019,8
8020,2
8021,4
8022,7
8023,1
8024,6
8025,9
8026,4
8027,4
8028,5
8029,5
8030,0
8031,7
8032,2
8033,4
8034,0
8035,5
8036,0
8037,1
8038,3
8039,7
8040,0
8041,6
8042,4
8043,1
8044,2
8045,6
8046,7
8047,4
8048,3
8049,2
8050,1
8051,6
8052,8
8053,1
8054,7
8055,5
8056,2
8057,3
8058,9
8059,9
8060,2
8061,4
8062,7
8063,1
8064,6
8065,1
8066,4
8067,5
8068,3
8069,2
8070,9
8071,3
8072,0
8073,6
8074,9
8075,2
8076,7
8077,1
8078,0
8079,2
8080,6
8081,9
8082,3
8083,3
8084,1
8085,3
8086,4
8087,5
8088,0
8089,0
8090,2
8091,9
8092,6
8093,4
8094,8
8095,2
8096,3
8097,5
8098,4
8099,3
8100,4
8101,1
8102,3
8103,1
8104,2
8105,9
8106,0
8107,4
8108,1
8109,7
8110,3
8111,1
8112,8
8113,2
8114,8
8115,5
8116,4
8117,1
8118,9
8119,7
8120,9
8121,5
8122,6
8123,5
8124,2
8125,7
8126,7
8127,8
8128,5
8129,3
8130,8
8131,1
8132,0
8133,1
8134,5
8135,8
8136,4
8137,5
8138,8
8139,3
8140,6
8141,3
8142,7
8143,7
8144,2
8145,5
8146,7
8147,8
8148,8
8149,6
8150,7
8151,8
8152,7
8153,1
8154,1
8155,5
8156,9
8157,1
8158,5
8159,6
8160,7
8161,1
8162,2
8163,1
8164,1
8165,9
8166,8
8167,3
8168,5
8169,5
8170,0
8171,2
8172,7
8173,0
8174,9
8175,8
8176,6
8177,3
8178,0
8179,0
8180,5
8181,6
8182,1
8183,2
8184,1
8185,0
8186,8
8187,4
8188,4
8189,1
8190,1
8191,0
8192,5
8193,7
8194,4
8195,0
8196,9
8197,9
8198,1
8199,0
8200,4
8201,2
8202,4
8203,8
8204,6
8205,1
8206,4
8207,2
8208,0
8209,3
8210,6
8211,6
8212,2
8213,7
8214,4
8215,1
8216,5
8217,8
8218,7
8219,1
8220,1
8221,7
8222,6
8223,4
8224,2
8225,9
8226,1
8227,2
8228,6
8229,6
8230,1
8231,6
8232,1
8233,2
8234,5
8235,7
8236,6
8237,3
8238,0
8239,2
8240,1
8241,4
8242,7
8243,7
8244,5
8245,9
8246,2
8247,6
8248,5
8249,0
8250,5
8251,3
8252,7
8253,9
8254,4
8255,2
8256,6
8257,6
8258,1
8259,9
8260,7
8261,2
8262,5
8263,8
8264,7
8265,3
8266,6
8267,8
8268,4
8269,6
8270,1
8271,4
8272,3
8273,8
8274,7
8275,6
8276,6
8277,1
8278,7
8279,3
8280,0
8281,7
8282,5
8283,7
8284,4
8285,5
8286,3
8287,0
8288,9
8289,3
8290,7
8291,3
8292,8
8293,1
8294,2
8295,2
8296,9
8297,8
8298,0
8299,7
8300,2
8301,3
8302,1
8303,0
8304,8
8305,9
8306,3
8307,3
8308,8
8309,3
8310,3
8311,9
8312,9
8313,8
8314,6
8315,5
8316,4
8317,5
8318,2
8319,4
8320,9
8321,1
8322,1
8323,8
8324,3
8325,3
8326,7
8327,8
8328,9
8329,1
8330,4
8331,2
8332,9
8333,7
8334,8
8335,3
8336,2
8337,9
8338,4
8339,7
8340,9
8341,8
8342,3
8343,1
8344,2
8345,8
8346,9
8347,9
8348,4
8349,7
8350,7
8351,8
8352,8
8353,2
8354,7
8355,7
8356,8
8357,5
8358,2
8359,8
8360,0
8361,9
8362,5
8363,2
8364,8
8365,1
8366,7
8367,1
8368,6
8369,3
8370,4
8371,8
8372,8
8373,0
8374,8
8375,6
8376,6
8377,8
8378,1
8379,6
8380,9
8381,0
8382,5
8383,7
8384,3
8385,3
8386,7
8387,0
8388,6
8389,1
8390,5
8391,8
8392,7
8393,9
8394,4
8395,3
8396,5
8397,3
8398,9
8399,5
8400,7
8401,8
8402,8
8403,8
8404,5
8405,5
8406,3
8407,7
8408,0
8409,6
8410,8
8411,3
8412,8
8413,2
8414,6
8415,5
8416,8
8417,2
8418,1
8419,3
8420,6
8421,0
8422,9
8423,6
8424,1
8425,4
8426,3
8427,6
8428,4
8429,8
8430,0
8431,4
8432,7
8433,7
8434,4
8435,0
8436,8
8437,7
8438,4
8439,2
8440,4
8441,4
8442,4
8443,9
8444,8
8445,7
8446,2
8447,9
8448,0
8449,9
8450,1
8451,5
8452,6
8453,6
8454,4
8455,6
8456,1
8457,5
8458,7
8459,1
8460,5
8461,3
8462,2
8463,2
8464,6
8465,2
8466,5
8467,3
8468,1
8469,2
8470,8
8471,7
8472,1
8473,8
8474,7
8475,8
8476,8
8477,3
8478,4
8479,2
8480,7
8481,3
8482,7
8483,6
8484,2
8485,9
8486,1
8487,3
8488,3
8489,9
8490,1
8491,9
8492,8
8493,0
8494,7
8495,0
8496,7
8497,1
8498,4
8499,6
8500,2
8501,4
8502,2
8503,1
8504,9
8505,5
8506,3
8507,5
8508,7
8509,2
8510,1
8511,0
8512,8
8513,5
8514,8
8515,7
8516,5
8517,3
8518,0
8519,4
8520,0
8521,1
8522,0
8523,3
8524,1
8525,0
8526,1
8527,2
8528,3
8529,5
8530,5
8531,0
8532,8
8533,2
8534,4
8535,5
8536,1
8537,5
8538,1
8539,3
8540,7
8541,7
8542,3
8543,6
8544,1
8545,7
8546,3
8547,7
8548,9
8549,5
8550,9
8551,2
8552,1
8553,4
8554,0
8555,5
8556,0
8557,9
8558,1
8559,9
8560,1
8561,1
8562,7
8563,9
8564,8
8565,8
8566,2
8567,1
8568,8
8569,9
8570,1
8571,2
8572,1
8573,9
8574,8
8575,3
8576,2
8577,6
8578,0
8579,6
8580,9
8581,9
8582,3
8583,0
8584,9
8585,0
8586,4
8587,8
8588,1
8589,5
8590,6
8591,5
8592,5
